Product_Name,Brand,Price,Reviews,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
Egg Yolk Puff with Chewy Mochi and Red Bean Paste 330g,fortune bakery,19.99,420,United States,4.6,Yami,Dried Bean Curd,400,1600,7996
Fragrant Dried Olives 70g,yifen,2.19,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,876
Mochi with Red Bean Filling 180g,formosa yay,1.99,122,Taiwan,4.3,Yami,Dried Bean Curd,400,1600,796
Dried Mustard Seaweed 100g,kwangcheonkim,3.49,0,Korea,0,Yami,Dried Bean Curd,400,1600,1396
Red Bean Soup with Pearl Barley 300g Gluten Free,totole,1.99,20,Mainland China,4.2,Yami,Dried Bean Curd,400,1600,796
Pia Durian Cake Egg Yolk Taro Mung Bean Flavor 400g,thien sa,5.69,14,Vietnam,4.6,Yami,Dried Bean Curd,400,1600,2276
Dried purple yam Oatmeal 2 bags 90g,buydeem,3.39,14,Mainland China,4.7,Yami,Dried Bean Curd,400,1600,1356
Organic Mixed Bean 3ib,haitai,11.99,0,Korea,0,Yami,Dried Bean Curd,400,1600,4796
Vegetarian Mung Bean Durian Cake 400g,3-mien,5.69,2,Vietnam,5,Yami,Dried Bean Curd,300,1200,1707
Dried Young Bamboo Shoots 250g,lianfeng,6.99,1,Mainland China,5,Yami,Dried Bean Curd,400,1600,2796
Surimi Bean Products (Original) 22g*30,gagazui,9.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,3996
Mung Bean Soup 350g,taisun,1.09,27,Taiwan,4.1,Yami,Dried Bean Curd,400,1600,436
Dried Kelp 80g,kwangcheonkim,3.59,0,Korea,0,Yami,Dried Bean Curd,400,1600,1436
Dried Noodles (Kal) 3Ib,yissine,4.99,0,Korea,0,Yami,Dried Bean Curd,400,1600,1996
Dried Radish Spicy Sauce 340g,da qiao tou,12.99,0,Taiwan,0,Yami,Dried Bean Curd,200,800,2598
Longkou Bean Thread Noodles 180g,double pagoda,1.29,22,Mainland China,4.9,Yami,Dried Bean Curd,400,1600,516
Mushroom Pickled Black Bean 400g,o'long,7.99,0,Taiwan,0,Yami,Dried Bean Curd,400,1600,3196
Dried Osmanthus 5g,os,8.99,0,Taiwan,0,Yami,Dried Bean Curd,400,1600,3596
Bean Threads 300g,hehuan,2.69,20,Mainland China,4.9,Yami,Dried Bean Curd,400,1600,1076
SWEETB Honey Dried Mango 105g,siam's royal,5.39,1,Thailand,5,Yami,Dried Bean Curd,400,1600,2156
Mung bean Longkou Vermicelli  500g,panda,3.39,196,Mainland China,4.9,Yami,Dried Bean Curd,400,1600,1356
Soy Bean Paste 2.2Ib,jongga vision,6.99,0,Korea,0,Yami,Dried Bean Curd,400,1600,2796
Naturally Brewed Premium Soy Bean Sauce 300g,ods,11.99,0,Taiwan,0,Yami,Dried Bean Curd,400,1600,4796
Dried Radish 80g,sanjiang,0.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,396
Rose Red Bean Paste 458g,sqsm,2.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,1196
HSINTUNGYANG Roasted Eel With Soy Bean 100g,hsintungyang,2.89,0,Taiwan,0,Yami,Dried Bean Curd,400,1600,1156
Wugang Presrever Dried Tofu 280g,fangjie,2.99,9,Mainland China,4.6,Yami,Dried Bean Curd,400,1600,1196
HAN Dried Plum 160g,ten wow,4.89,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,1956
Dashi Kombu Dried Kelp 57g,shirakiku,1.89,17,Japan,4.9,Yami,Dried Bean Curd,400,1600,756
"ch??nh hi???u ""Minh Ngoc"" Mung Bean Cake 8.4 oz.",minh ngoc,4.49,1,Vietnam,5,Yami,Dried Bean Curd,400,1600,1796
Fish & Pepper Salt Flavor Bean 60g,trikofoods,2.89,0,Taiwan,0,Yami,Dried Bean Curd,400,1600,1156
Vegetarian Mung Bean Durian 480g,3-mien,8.99,2,Vietnam,4,Yami,Dried Bean Curd,300,1200,2697
Freeze Dried Durian 30g,three squirrels,3.89,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,1556
Dried Chili 100g,panda,2.69,32,Mainland China,4.5,Yami,Dried Bean Curd,400,1600,1076
Organic Bean Thread Noodles 120g,big green,3.89,15,Mainland China,4.3,Yami,Dried Bean Curd,400,1600,1556
Spicy Green Bean 990g,gagazui,8.99,94,Mainland China,4.6,Yami,Dried Bean Curd,400,1600,3596
Green Bean Vermicelli 500g,double pagoda,1.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,796
Ansung Tang Myun Noodle Soup Beef & Fermented Bean Flavor 4packs 500g,nongshim,5.99,56,Korea,4.3,Yami,Dried Bean Curd,400,1600,2396
DF Green Mung Bean 340g,dragonfly brand,1.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,796
Red Bean 368g,joyluck,3.49,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,1396
Dried Mango 135g,mr fang's store,7.39,28,Mainland China,4.9,Yami,Dried Bean Curd,400,1600,2956
Black Bean 4 lbs,jayone,17.49,0,Korea,0,Yami,Dried Bean Curd,400,1600,6996
Mung Bean Starch 454g,jayone,8.99,0,Korea,0,Yami,Dried Bean Curd,400,1600,3596
Dried Pitted Preserved Plum Brown Sugar Flavored 36g,happyfull,3.99,3,Mainland China,4.7,Yami,Dried Bean Curd,400,1600,1596
Blooming Mung Bean Cake 22g*9,wholesome,21.99,0,Taiwan,0,Yami,Dried Bean Curd,400,1600,8796
Cooked Lotus Root w/Red Bean,spring farm,6.99,2,Mainland China,5,Yami,Dried Bean Curd,400,1600,2796
Chili Bean Sauce 226g,lee kum kee,3.59,51,Hong Kong,4.7,Yami,Dried Bean Curd,400,1600,1436
All Natural Freeze Dried Durian 150g,jhl,13.99,15,Thailand,4.9,Yami,Dried Bean Curd,400,1600,5596
HY Dried Beancurd 200g,hongye,5.99,26,Mainland China,4.6,Yami,Dried Bean Curd,400,1600,2396
"ch??nh hi???u ""Minh Ngoc"" Mung Bean Cake 12.95 oz.",minh ngoc,5.99,0,Vietnam,0,Yami,Dried Bean Curd,400,1600,2396
Red Bean 2lb,haitai,6.99,2,Korea,5,Yami,Dried Bean Curd,400,1600,2796
Soybean Powder - Red Bean Flavor,yonho,5.89,6,Taiwan,4.5,Yami,Dried Bean Curd,400,1600,2356
Spicy Bean Sauce 280g,mr.douyou,12.99,0,Taiwan,0,Yami,Dried Bean Curd,400,1600,5196
Dried Beancured Sheet 170g,dragon,2.99,8,Mainland China,4.1,Yami,Dried Bean Curd,400,1600,1196
Sweet Red-Bean Porridge 285g,ottogi,3.99,22,Korea,3.6,Yami,Dried Bean Curd,400,1600,1596
SHIRAKIKU Rice Cake Green Daifuku Mochi With Red Bean Paste Filling 8Pc,shirakiku,3.99,3,Japan,3.7,Yami,Dried Bean Curd,400,1600,1596
Egg Yolk Puff with Chewy Mochi and Red Bean Paste 110g 2pc,fortune bakery,6.99,204,United States,4.6,Yami,Dried Bean Curd,400,1600,2796
Red Bean Paste Koshi An 500g,shirakiku,3.49,0,Japan,0,Yami,Dried Bean Curd,400,1600,1396
Dried Longan Meat 170g,tsh,8.89,7,United States,4.4,Yami,Dried Bean Curd,400,1600,3556
TAK SHING HONG Dried Prickly Ash 3oz,tsh,7.99,3,United States,4.7,Yami,Dried Bean Curd,400,1600,3196
Sweets Daifuku Red Bean Flavor 120g,royal family,2.29,8,Taiwan,4.6,Yami,Dried Bean Curd,400,1600,916
Pia Durian Cake Egg Yolk Mung Bean Flavor 400g,thien sa,5.69,9,Vietnam,4.1,Yami,Dried Bean Curd,400,1600,2276
Split Mung Bean 4lbs,dragonfly brand,10.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,4396
?€?Frozen?€?Seam Bun Red Bean Flavor,lam sheng kee,5.69,0,Taiwan,0,Yami,Dried Bean Curd,400,1600,2276
Dried Medlar 200g,asian taste,6.99,25,Taiwan,4.6,Yami,Dried Bean Curd,200,800,1398
Dried Seaweed Ties 50g,jinhailin,1.99,11,Mainland China,4.5,Yami,Dried Bean Curd,400,1600,796
Dried Fish Maw 16oz,tsh,279,0,United States,0,Yami,Dried Bean Curd,400,1600,111600
Black Bean Drink 330ml,cheng kang,0.99,13,Mainland China,4.8,Yami,Dried Bean Curd,400,1600,396
Dried Plum 280g,mr fang's store,12.99,13,Mainland China,5,Yami,Dried Bean Curd,400,1600,5196
Small Red Bean 341g,big green,3.29,59,Mainland China,4.9,Yami,Dried Bean Curd,400,1600,1316
ch??nh hi???u  Green Bean Cake (Durian Flavor 10.5 oz.,minh ngoc,5.89,0,Vietnam,0,Yami,Dried Bean Curd,400,1600,2356
Fish & Garlic Flavor Bean 60g,trikofoods,2.89,0,Taiwan,0,Yami,Dried Bean Curd,400,1600,1156
Dried Lemon Slices 60g,mr fang's store,4.99,30,Mainland China,4.8,Yami,Dried Bean Curd,400,1600,1996
TAS Soy Bean 14oz,tasco,1.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,796
Presreved Dried Tofu 150g,fangjie,2.29,2,Mainland China,5,Yami,Dried Bean Curd,400,1600,916
Dried Gold Chrysanthemum 30g,big green,4.39,1,Mainland China,5,Yami,Dried Bean Curd,400,1600,1756
Organic Dried Monk Fruit 80g,big green,7.59,5,Mainland China,5,Yami,Dried Bean Curd,400,1600,3036
Mung Bean 2lb,haitai,5.99,3,Korea,5,Yami,Dried Bean Curd,400,1600,2396
Dried Aniseed 4oz,cw1,7.99,0,Mainland China,0,Yami,Dried Bean Curd,25,100,199.75
Dried Sweet Potato 150g,nonghyup,8.99,14,Korea,4.6,Yami,Dried Bean Curd,400,1600,3596
SWEETB Coco Milk Dried Mango 108g,siam's royal,5.39,5,Thailand,5,Yami,Dried Bean Curd,400,1600,2156
Red Bean 4lbs,jayone,17.49,0,Korea,0,Yami,Dried Bean Curd,400,1600,6996
Mung Bean Cake Brown Sugar Bubble Flavor 22g*9,wholesome,21.99,0,Taiwan,0,Yami,Dried Bean Curd,400,1600,8796
Dried Shirimp 90g,captain jiang,4.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,1996
Dried Glass Noodle-Sweet Potato 5lb,jayone,17.99,0,Korea,0,Yami,Dried Bean Curd,400,1600,7196
Freeze-Dried Mixed 150g,sungiven foods,15.99,3,Mainland China,4.3,Yami,Dried Bean Curd,400,1600,6396
Dried Noodle(Somen) 500g,jayone,3.69,0,Korea,0,Yami,Dried Bean Curd,400,1600,1476
Dried Mustard Leaf 100g,spring farm,2.79,14,Mainland China,4.4,Yami,Dried Bean Curd,400,1600,1116
Dried Noodle(Somen) 3lb,jayone,6.99,0,Korea,0,Yami,Dried Bean Curd,400,1600,2796
Sweet Bean Supermarket Series 2 Blind Box Whole Set,pop mart,123.99,3,Mainland China,5,Yami,Dried Bean Curd,400,1600,49596
Sweet bean sauce (Pecking Duck) 380g,lee kum kee,3.29,10,Hong Kong,4.7,Yami,Dried Bean Curd,400,1600,1316
Dried Mushrooms 170g,jinguyuan,5.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,2396
"Oyster Sauce with Dried Scallop, 510g",lee kum kee,5.99,9,Hong Kong,5,Yami,Dried Bean Curd,400,1600,2396
Red Bean Paste Tsubu An 500g,shirakiku,3.49,2,Japan,5,Yami,Dried Bean Curd,400,1600,1396
Yude Red Bean  210g,sk,3.29,6,Japan,5,Yami,Dried Bean Curd,400,1600,1316
Dried Mushrooms 170g,jinguyuan,5.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,2396
Bean Vermicelli 10.5oz,other brands,3.99,0,Unclear,0,Yami,Dried Bean Curd,400,1600,1596
?€?Frozen?€? Spicy Bean & Minced Pork 140g,chun wei kitchen,3.99,1,United States,5,Yami,Dried Bean Curd,200,800,798
SHIRAKIKU Rice Cake Red & White Daifuku Mochi With Red Bean Paste Filling 8Pc,shirakiku,3.99,6,Japan,4.5,Yami,Dried Bean Curd,400,1600,1596
SHIRAKIKU Rice Cake Azuki Daifuku Mochi With Red Bean Paste Filling 8Pc,shirakiku,3.99,10,Japan,4.5,Yami,Dried Bean Curd,400,1600,1596
Dried Mushrooms 170g,jinguyuan,9.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,3996
Freeze-Dried Strawberry 130g,sungiven foods,15.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,6396
Dried Lotus Seed 283g,gonghe,16.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,6796
Sweetened Red Bean 475g,akebono,3.19,5,Japan,5,Yami,Dried Bean Curd,200,800,638
Dried Baby Chrysanthemum 50g,big green,5.89,1,Mainland China,5,Yami,Dried Bean Curd,400,1600,2356
CJ BIBIGO Sweet Red Bean Porridge 280g,che il jedang,4.99,16,Korea,3.4,Yami,Dried Bean Curd,200,800,998
TangChen Dried Seaweed 60g,ocm,4.99,22,Mainland China,4.7,Yami,Dried Bean Curd,400,1600,1996
Freeze Dried Durian 80g,sungiven foods,15.99,7,Mainland China,4.6,Yami,Dried Bean Curd,400,1600,6396
WEL PAC FUERU WAKAME Dried Seaweed 56.7g,wel.pac,2.99,13,Mainland China,4.8,Yami,Dried Bean Curd,400,1600,1196
Dried Chili Pepper 100g,big green,2.39,19,Mainland China,4.5,Yami,Dried Bean Curd,200,800,478
Brown Sugar Dried Plum Candy 160g,jinguan,4.39,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,1756
Dried Aniseed 14oz,cww,21.99,0,Mainland China,0,Yami,Dried Bean Curd,25,100,549.75
Dried Chili Peeper 100g,big green,2.49,44,Mainland China,4.8,Yami,Dried Bean Curd,100,400,249
Dried Kumquat Lemon Flavor 170g,tsh,6.29,8,United States,4.1,Yami,Dried Bean Curd,400,1600,2516
Colorful Dried Fruits and Vegetables 50g,bestore,2.89,1,Mainland China,5,Yami,Dried Bean Curd,25,100,72.25
Dried Longan Red date Tea 10 bags  100g,buydeem,8.69,6,Mainland China,5,Yami,Dried Bean Curd,400,1600,3476
Chestnut and Red Bean Pastry 500g,crown,6.99,6,Korea,4.7,Yami,Dried Bean Curd,25,100,174.75
Irvine Dried Mango Without Cane Sugar 75g,mwgp,8.19,0,Taiwan,0,Yami,Dried Bean Curd,400,1600,3276
Dried Mangoes 100g,philippine,3.99,50,Philippine,4.4,Yami,Dried Bean Curd,400,1600,1596
DXC Yeast Bread Red Bean Falvor 105g,dao xiang cun,1.49,130,Mainland China,4.6,Yami,Dried Bean Curd,400,1600,596
YIFENG Mung Bean Powder  200g,yi feng,3.49,4,Taiwan,4.8,Yami,Dried Bean Curd,400,1600,1396
Japanese Dried Somen Noodles 800g,hime,4.49,18,Japan,4.9,Yami,Dried Bean Curd,400,1600,1796
Roasted Mixed Grain Powder with Black Bean 900g,haitai,8.99,1,Korea,5,Yami,Dried Bean Curd,400,1600,3596
Roasted Bean Millet Biscuit Lemon Flavor 70g,nomura,2.99,3,Japan,4.7,Yami,Dried Bean Curd,400,1600,1196
Dried Pearl Barlay 396g,tsh,4.69,0,United States,0,Yami,Dried Bean Curd,400,1600,1876
Classic Quick-Cooking Wide Bean Thread (Vermicelli) 180g,zhongnong,4.99,0,Taiwan,0,Yami,Dried Bean Curd,400,1600,1996
Broad Bean Chili Paste 120g,dancing chili,12.99,0,Taiwan,0,Yami,Dried Bean Curd,200,800,2598
"CHEWY PUFF Mochi, Matcha and Red Bean 330g",fortune bakery,15.99,8,United States,4.9,Yami,Dried Bean Curd,400,1600,6396
?€?Frozen?€?Red Bean Stuffed 90g*4,little alley,3.99,2,Mainland China,5,Yami,Dried Bean Curd,400,1600,1596
Natural Dried Yujing Mango Slices 150g,shun tai,12.49,0,Japan,0,Yami,Dried Bean Curd,400,1600,4996
Y??kan Azuki Red Bean Paste Snack 800g,eitaro,59.99,2,Mainland China,5,Yami,Dried Bean Curd,400,1600,23996
Salted Dried Plum 190g,ten wow,5.89,9,Mainland China,4.8,Yami,Dried Bean Curd,400,1600,2356
Dried Milkfish Seasoned Slices 150g,donggang,10.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,4396
Organic Dried Fruit Mango & Guava Whole Fruit Gummies  At least 95% Organic 100g,solely,5.59,0,United States,0,Yami,Dried Bean Curd,400,1600,2236
Dried Egg Noodle High Quality Premium 500g,safoco,2.99,3,Vietnam,5,Yami,Dried Bean Curd,400,1600,1196
Dried Pitted Preserved Plum Original Flavor 36g,happyfull,3.99,1,Mainland China,5,Yami,Dried Bean Curd,400,1600,1596
Ramen Style Dried Noodle 42.3oz,rolin,8.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,3596
Chili Bean (Toban Djan) Sauce 368g,lee kum kee,4.99,27,Hong Kong,5,Yami,Dried Bean Curd,400,1600,1996
Organic Peeled Mung Bean 454g,big green,4.99,4,Mainland China,5,Yami,Dried Bean Curd,400,1600,1996
Dried Cold Noodle W/Broth 750g,chilkab,7.99,12,Korea,4.5,Yami,Dried Bean Curd,200,800,1598
HSIN TUNG YANG Mung Bean Cake 15Pieces 150g,hsintungyang,6.89,62,Taiwan,3.9,Yami,Dried Bean Curd,400,1600,2756
Dried Longan 450g,mr fang's store,8.79,40,Mainland China,5,Yami,Dried Bean Curd,400,1600,3516
Natural Dried Red Guava Slices 150g,shun tai,10.69,1,Japan,5,Yami,Dried Bean Curd,400,1600,4276
Littfe Yellow Croaker Fermented Soya Bean 106g,??????rofeel,3.69,1,Mainland China,5,Yami,Dried Bean Curd,400,1600,1476
Black Bean W Pepper Sauce 368g,huanan,3.99,9,Taiwan,4.9,Yami,Dried Bean Curd,400,1600,1596
Soybean Powder - Mung Bean Flavor,yonho,5.89,3,Taiwan,3.7,Yami,Dried Bean Curd,400,1600,2356
Dried Mango 116g,three squirrels,4.79,3,Mainland China,4.7,Yami,Dried Bean Curd,400,1600,1916
Freeze-Dried Yellow Peach 150g,sungiven foods,15.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,6396
Puffed Black Bean Rice Cake125g,nonghyup,3.69,11,Korea,4.5,Yami,Dried Bean Curd,400,1600,1476
Dried Fish Floss 180g,hsintungyang,7.69,34,Taiwan,4.7,Yami,Dried Bean Curd,400,1600,3076
Natural Dried Aiwen Mango Slices 150g,shun tai,12.49,0,Japan,0,Yami,Dried Bean Curd,400,1600,4996
Dried Soy Sheet 226g,douxiangfang,4.99,5,Mainland China,5,Yami,Dried Bean Curd,400,1600,1996
Fermented Soya Bean Croaker 185g,??????rofeel,3.89,1,Mainland China,5,Yami,Dried Bean Curd,400,1600,1556
"CHEWY PUFF Mochi, and Red Bean 330g",fortune bakery,15.99,3,United States,4.3,Yami,Dried Bean Curd,400,1600,6396
Dried Cured Pork 170g USDA Certified,hsintungyang,11.49,20,Taiwan,3.8,Yami,Dried Bean Curd,400,1600,4596
Freeze-Dried Pear 150g,sungiven foods,15.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,6396
Mochi With Red Bean Paste 284g 8pcs,kyoshin,4.49,4,Japan,4.2,Yami,Dried Bean Curd,400,1600,1796
Dried Red Peppers - Whole 113g,assi brand,3.49,0,Korea,0,Yami,Dried Bean Curd,200,800,698
Red Bean Powder 30Pcs,ejia,20,40,Taiwan,4.6,Yami,Dried Bean Curd,400,1600,8000
Premium Dried Longan Seed25 100g,spring farm,5.29,27,Mainland China,4.3,Yami,Dried Bean Curd,400,1600,2116
Red Bean Paste 500g,szechuan flavor,3.99,3,Mainland China,5,Yami,Dried Bean Curd,400,1600,1596
Roasted Bean Millet Non-Fried Biscuits 70g,nomura,2.99,3,Japan,5,Yami,Dried Bean Curd,400,1600,1196
"CHEWY PUFF Mochi, Cheese and Red Bean 330g",fortune bakery,15.99,6,United States,4.8,Yami,Dried Bean Curd,400,1600,6396
HTY Sweet Bean Sauce 250g,hsintungyang,3.99,3,Taiwan,5,Yami,Dried Bean Curd,400,1600,1596
Sunflower Seed  Dried Orange Flavor  90g,wenheyou,2.69,2,Mainland China,4,Yami,Dried Bean Curd,400,1600,1076
Boiled Red Bean 475g,hyosung,4.99,25,Korea,4.8,Yami,Dried Bean Curd,400,1600,1996
Mung Bean 907g,green house,7.99,8,Mainland China,4.9,Yami,Dried Bean Curd,400,1600,3196
Taiwan Dessert Red Bean Mochi 210g,royal family,2.29,19,Taiwan,4.2,Yami,Dried Bean Curd,400,1600,916
Dried Pollack Soup 34g,ottogi,3.79,17,Korea,4.7,Yami,Dried Bean Curd,400,1600,1516
Dried Shitake Mushroom 5oz,haetae,6.99,3,Korea,5,Yami,Dried Bean Curd,400,1600,2796
Black Bean Powder 30Pcs,ejia,20,11,Taiwan,4.6,Yami,Dried Bean Curd,400,1600,8000
Orginic Dried Goji Berry 170g,big green,7.99,71,Mainland China,4.9,Yami,Dried Bean Curd,400,1600,3196
Black Bean Powder 300g,greenmax,4.29,1,Taiwan,3,Yami,Dried Bean Curd,400,1600,1716
Broad Bean Crab Roe Flavor 205g,three squirrels,5.79,11,Mainland China,3.2,Yami,Dried Bean Curd,400,1600,2316
Yolk Broad Bean Original Flavor 198g,renzhewudi,5.99,8,Taiwan,4.8,Yami,Dried Bean Curd,400,1600,2396
Green Tea Mung Bean Milk Tea 480ml,daligroup,1.99,4,Mainland China,5,Yami,Dried Bean Curd,25,100,49.75
Red Oil Dried Pepper 108g,shanlilang,2.19,4,Mainland China,4.8,Yami,Dried Bean Curd,400,1600,876
Dried Pear Slice and Fig 99g,buydeem,4.99,5,Mainland China,4.8,Yami,Dried Bean Curd,400,1600,1996
Dried Sakura Shrimp Cracker with Almond 120g,donggang,17.99,1,Mainland China,5,Yami,Dried Bean Curd,400,1600,7196
Dried Red Jujube 5ibs,other brands,21.99,5,Unclear,5,Yami,Dried Bean Curd,400,1600,8796
Stew Dried Fish Maw With Sea Snail 160g,buydeem,11.99,4,Mainland China,4.5,Yami,Dried Bean Curd,400,1600,4796
Dried Kelp 220g,mr fang's store,9.2,21,Mainland China,5,Yami,Dried Bean Curd,400,1600,3680
"Seed25 Longan Meat, Premium Longan Dried Meat, Individual Small Bag Soaked Snacks 250g",mr fang's store,13.99,15,Mainland China,4.9,Yami,Dried Bean Curd,400,1600,5596
Dried Xianggu Mushroom 250g,mr fang's store,12.99,31,Mainland China,5,Yami,Dried Bean Curd,400,1600,5196
JIGONG HOUBAO Dried Fruit 45g,jigong,2.99,1,Mainland China,5,Yami,Dried Bean Curd,400,1600,1196
Dried Shredded Cod with Wasabi 170g,donggang,10.99,1,Mainland China,5,Yami,Dried Bean Curd,400,1600,4396
Chaisfood 10-year Dried Radish 150g,??????,34.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,13996
Dried Xianggu Mushroom 138g,mr fang's store,8.89,22,Mainland China,4.9,Yami,Dried Bean Curd,400,1600,3556
Dried Sakura Diced Shrimp Snacks 150g,donggang,10.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,4396
JIGONG WEIBAO Dried Fruit 88g,jigong,4.99,1,Mainland China,4,Yami,Dried Bean Curd,400,1600,1996
Dried Hot Beef Jerky 170g USDA Certified,hsintungyang,11.99,10,Taiwan,3.8,Yami,Dried Bean Curd,400,1600,4796
Organic Dried Fruit Mango Whole Fruit Gummies  At least 95% Organic 99g,solely,5.59,0,United States,0,Yami,Dried Bean Curd,400,1600,2236
All Natural Dried Kelp 226g,farm group,6.99,1,Korea,5,Yami,Dried Bean Curd,400,1600,2796
Organic Dried Dong Quai Root Slice 100g,big green,8.99,22,Mainland China,4.7,Yami,Dried Bean Curd,200,800,1798
YES SIR Crispy Dried Shrimp Spicy Flavor 25g,xiaxiansheng,4.39,60,Taiwan,4.5,Yami,Dried Bean Curd,400,1600,1756
Ginseng Dried Longan Lycium Barbarum Jujube Tea,fudonghai,13.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,5596
Organic Dried Gorgon Fruit,big green,11.99,27,Mainland China,4.8,Yami,Dried Bean Curd,200,800,2398
USDA Organic Dried Licorice Root Slice 70g,big green,3.69,5,Mainland China,5,Yami,Dried Bean Curd,400,1600,1476
Dried Seasoned Fish Cracker with Sesame 160g,donggang,10.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,4396
THS Dried Shelled 113g,tsh,4.99,2,United States,3,Yami,Dried Bean Curd,400,1600,1996
Dried Squid 57g,takuma,5.99,0,Mainland China,0,Yami,Dried Bean Curd,400,1600,2396
Dried Red Pepper 150g,sunway,3.69,8,Taiwan,4.9,Yami,Dried Bean Curd,400,1600,1476
