Title,Title_link,Price,count___1LWwo,unit_info___32SjE,Headline,Field1,Field2,Field3
"Pea Crackers, Original 57 g",https://www.sayweee.com/en/product/Pea-Crackers-Original/98298,$2.29,1K+ Sold,$0.04/g,"Pea Crackers, Original",(152),Taiwan,
"GGE Cube Wheat Crackers, BBQ Flavor 80g 80 g",https://www.sayweee.com/en/product/GGE-Cube-Wheat-Crackers-BBQ-Flavor-80g/97144,$2.99,"1K+ Sold,90 Left",$0.03/g,"GGE Cube Wheat Crackers, BBQ Flavor 80g",(184),Taiwan,
Spicy Pea Crackers 57 g,https://www.sayweee.com/en/product/Spicy-Pea-Crackers/98299,$1.59,800+ Sold,,Spicy Pea Crackers,(110),Taiwan,
"GGE Wheat Crackers, Spicy  80 g",https://www.sayweee.com/en/product/GGE-Wheat-Crackers--Spicy-/81433,$1.99,700+ Sold,,"GGE Wheat Crackers, Spicy",(84),Taiwan,
LONGKANG Crispy Pizza Crackers  25 g,https://www.sayweee.com/en/product/LONGKANG-Crispy-Pizza-Crackers-/13088,$0.59,500+ Sold,,LONGKANG Crispy Pizza Crackers,(8),Mainland China,
Bourbon Tennen Kobo Crackers  4.96 oz,https://www.sayweee.com/en/product/Bourbon-Tennen-Kobo-Crackers-/99126,$4.59,500+ Sold,$0.92/oz,Weee!,(175),Japan,BOURBON
"Haitai Ace Crackers, New York Cheesecake Flavor 364 g",https://www.sayweee.com/en/product/Haitai-Ace-Crackers--New-York-Cheesecake-Flavor/92103,$5.69,400+ Sold,,"Haitai Ace Crackers, New York Cheesecake Flavor",(23),South Korea,HAITAI
Oishi Prawn Crackers Regular 90 g,https://www.sayweee.com/en/product/Oishi-Prawn-Crackers-Regular/85536,$1.69,400+ Sold,,Oishi Prawn Crackers Regular,,Philippines,
Haitai Ace Cracker Biscuits 364 g,https://www.sayweee.com/en/product/Haitai-Ace-Cracker-Biscuits/74849,$5.49,300+ Sold,,Haitai Ace Cracker Biscuits,(19),South Korea,HAITAI
"Songshan Pingdi Crisp Crust Cracker, Spicy Flavor 120 g",https://www.sayweee.com/en/product/Songshan-Pingdi-Crisp-Crust-Cracker-Spicy-Flavor/30974,$1.99,200+ Sold,,"Songshan Pingdi Crisp Crust Cracker, Spicy Flavor",(68),Mainland China,
Crown Saltine Crackers 280 g,https://www.sayweee.com/en/product/Crown-Saltine-Crackers/22465,$3.69,200+ Sold,,Crown Saltine Crackers,(32),South Korea,
Green Onion Crackers 140 g,https://www.sayweee.com/en/product/Green-Onion-Crackers/13935,$2.59,200+ Sold,,Weee!,(63),Taiwan,
"Koloko Pea Crackers, Extreme Spicy 65 g",https://www.sayweee.com/en/product/Koloko-Pea-Crackers--Extreme-Spicy/69563,$1.99,200+ Sold,$0.03/g,"Koloko Pea Crackers, Extreme Spicy",(29),Taiwan,
Weiling Crackers Spring Onion and Chicken Soup Flavor  180 g,https://www.sayweee.com/en/product/Weiling-Crackers-Spring-Onion-and-Chicken-Soup-Flavor-/29403,$3.89,200+ Sold,,Weiling Crackers Spring Onion and Chicken Soup Flavor,(53),Mainland China,Weilong
SkyFlakes Crackers 800 g,https://www.sayweee.com/en/product/SkyFlakes-Crackers/73719,$10.99,200+ Sold,,SkyFlakes Crackers,(6),Philippines,
"Pea Crackers, Sour Cream and Onion Flavor  57 g",https://www.sayweee.com/en/product/Pea-Crackers--Sour-Cream-and-Onion-Flavor-/88943,$2.99,100+ Sold,$0.05/g,"Pea Crackers, Sour Cream and Onion Flavor",(19),United States,LIANHWA
"Paoba Cracker, Artificial Chicken Flavor 50 g",https://www.sayweee.com/en/product/Paoba-Cracker--Artificial-Chicken-Flavor/48509,$1.99,100+ Sold,$0.03/g,"Paoba Cracker, Artificial Chicken Flavor",(4),Mainland China,
NONGSHIM Gochujang Flavor Shrimp Crackers 75 g,https://www.sayweee.com/en/product/NONGSHIM-Gochujang-Flavor-Shrimp-Crackers/28771,$1.69,100+ Sold,,NONGSHIM Gochujang Flavor Shrimp Crackers,(7),South Korea,Nongshim
Surasang BongBong Korean Crackers 330 g,https://www.sayweee.com/en/product/Surasang-BongBong-Korean-Crackers/38443,$3.99,100+ Sold,,Surasang BongBong Korean Crackers,(54),South Korea,Surasang
Chung Hsiang Sweet Afternoon Sesame Nougat Sandwich Crackers 145 g,https://www.sayweee.com/en/product/Chung-Hsiang-Sweet-Afternoon-Sesame-Nougat-Sandwich-Crackers/43929,$6.89,100+ Sold,$0.04/g,Chung Hsiang Sweet Afternoon Sesame Nougat Sandwich Crackers,(24),Taiwan,
"Paoba Cracker, Tomato Flavor 50 g",https://www.sayweee.com/en/product/Paoba-Cracker--Tomato-Flavor/48510,$1.99,100+ Sold,$0.03/g,"Paoba Cracker, Tomato Flavor",,Mainland China,
"Pacific Soda Crackers, Sesame Flavor 400 g",https://www.sayweee.com/en/product/Pacific-Soda-Crackers-Sesame-Flavor/56194,$5.49,50+ Sold,,"Pacific Soda Crackers, Sesame Flavor",(9),Mainland China,
Jack'n jill Magic Flake Cracker 757 g,https://www.sayweee.com/en/product/Jack-n-jill-Magic-Flake-Cracker/73721,$5.59,50+ Sold,,Jack'n jill Magic Flake Cracker,(16),Philippines,JACK 'n JILL
"Chia Seed, Spirulina, and Spring Onion Crackers 180 g",https://www.sayweee.com/en/product/Chia-Seed--Spirulina--and-Spring-Onion-Crackers/88935,$6.99,50+ Sold,$0.03/g,"Chia Seed, Spirulina, and Spring Onion Crackers",(3),United States,
Ritz Original Crackers 13.7 oz,https://www.sayweee.com/en/product/Ritz-Original-Crackers/47723,$4.49,50+ Sold,$0.32/oz,Ritz Original Crackers,(11),United States,
Finest Thai Gourmet Fried Shrimp Crackers 100 g,https://www.sayweee.com/en/product/Finest-Thai-Gourmet-Fried-Shrimp-Crackers/69501,$3.89,50+ Sold,$0.03/g,Finest Thai Gourmet Fried Shrimp Crackers,(9),Thailand,
Salted Egg Yolk Crackers  230 g,https://www.sayweee.com/en/product/Salted-Egg-Yolk-Crackers-/69887,$4.59,50+ Sold,,Salted Egg Yolk Crackers,(222),Taiwan,
Chung Hsiang Sweet Afternoon Original Nougat Sandwich Crackers 145 g,https://www.sayweee.com/en/product/Chung-Hsiang-Sweet-Afternoon-Original-Nougat-Sandwich-Crackers/43928,$6.89,50+ Sold,$0.04/g,Chung Hsiang Sweet Afternoon Original Nougat Sandwich Crackers,(33),Taiwan,
FuYiShan Lemon Crackers  200 g,https://www.sayweee.com/en/product/FuYiShan-Lemon-Crackers-/6480,$4.99,50+ Sold,,FuYiShan Lemon Crackers,(75),Taiwan,
Skyflakes Snack Pack Crackers 10ct 250 g,https://www.sayweee.com/en/product/Skyflakes-Snack-Pack-Crackers-10ct/29814,$2.59,50+ Sold,,Skyflakes Snack Pack Crackers 10ct,(19),Philippines,
FoYiShan Fresh Milk Crackers 200 g,https://www.sayweee.com/en/product/FoYiShan-Fresh-Milk-Crackers/25023,$4.99,50+ Sold,,FoYiShan Fresh Milk Crackers,(43),Taiwan,FoYiShan
"Pacific Soda Crackers, Milk Salt Flavor 400 g",https://www.sayweee.com/en/product/Pacific-Soda-Crackers-Milk-Salt-Flavor/56193,$5.49,50+ Sold,,"Pacific Soda Crackers, Milk Salt Flavor",(13),Mainland China,
Jans Sesame Cracker with Honey 190 g,https://www.sayweee.com/en/product/Jans-Sesame-Cracker-with-Honey/22765,$1.99,"50+ Sold,3 Left",,Jans Sesame Cracker with Honey,(7),Indonesia,
"Pacific Crackers, Seaweed Flavor 400 g",https://www.sayweee.com/en/product/Pacific-Crackers-Seaweed-Flavor/72251,$5.49,50+ Sold,,"Pacific Crackers, Seaweed Flavor",(15),Mainland China,
Sunflower Crackers Mango Cream Sandwich 190 g,https://www.sayweee.com/en/product/Sunflower-Crackers-Mango-Cream-Sandwich/15469,$1.79,50+ Sold,,Sunflower Crackers Mango Cream Sandwich,(7),Philippines,
Pacific Soda Crackers Chive Flavor 16pk 400 g,https://www.sayweee.com/en/product/Pacific-Soda-Crackers-Chive-Flavor-16pk/25017,$5.49,50+ Sold,,Pacific Soda Crackers Chive Flavor 16pk,(26),Mainland China,Pacific Seafood
"Blue Diamond Almond Nut-Thins Cracker Crisps, Hint of Sea Salt 4.25 oz",https://www.sayweee.com/en/product/Blue-Diamond-Almond-Nut-Thins-Cracker-Crisps--Hint-of-Sea-Salt/80224,$4.49,50+ Sold,$1.05/oz,"Blue Diamond Almond Nut-Thins Cracker Crisps, Hint of Sea Salt",(2),United States,BLUE DIAMOND
TRESBON PREMIUM UBE CRACKER 240 g,https://www.sayweee.com/en/product/TRESBON-PREMIUM-UBE-CRACKER/22501,$3.99,50+ Sold,,TRESBON PREMIUM UBE CRACKER,(5),Indonesia,
LaLa Fish Cracker Salt & Vinegar Flavor 100 g,https://www.sayweee.com/en/product/LaLa-Fish-Cracker-Salt---Vinegar-Flavor/85681,$1.69,50+ Sold,,LaLa Fish Cracker Salt & Vinegar Flavor,,Philippines,
Shrimp Crackers 42 g,https://www.sayweee.com/en/product/Shrimp-Crackers/84216,$5.89,50+ Sold,$0.14/g,Shrimp Crackers,(4),Taiwan,
Nabisco Premium Original Saltine Crackers 16 oz,https://www.sayweee.com/en/product/Nabisco-Premium-Original-Saltine-Crackers/47716,$4.49,,$0.28/oz,Nabisco Premium Original Saltine Crackers,(6),United States,
Golden Fish Crackers ORIGINAL 200 g,https://www.sayweee.com/en/product/Golden-Fish-Crackers-ORIGINAL/14827,$2.79,,,Golden Fish Crackers ORIGINAL,(2),Philippines,
Parle Monaco Classic Crackers 63.3 g,https://www.sayweee.com/en/product/Parle-Monaco-Classic-Crackers/27635,$0.79,,,Parle Monaco Classic Crackers,(1),India,
TRESBON PREMIUM MATCHA CRACKER 240 g,https://www.sayweee.com/en/product/TRESBON-PREMIUM-MATCHA-CRACKER/22502,$3.99,,,TRESBON PREMIUM MATCHA CRACKER,(2),Indonesia,
Regent King Crab Flavored Crackers 85 g,https://www.sayweee.com/en/product/Regent-King-Crab-Flavored-Crackers/37807,$1.99,,,Regent King Crab Flavored Crackers,(4),Philippines,Regent
Xiyang Salted Egg Yolk Cracker Original 300 g,https://www.sayweee.com/en/product/Xiyang-Salted-Egg-Yolk-Cracker-Original/84918,$6.69,,,Xiyang Salted Egg Yolk Cracker Original,,Mainland China,
Silang Coconut Cracker 364 g,https://www.sayweee.com/en/product/Silang-Coconut-Cracker/42350,$3.49,,,Silang Coconut Cracker,(4),Mainland China,
"Shrimp Crackers, Spicy Flavor 42 g",https://www.sayweee.com/en/product/Shrimp-Crackers--Spicy-Flavor/84217,$5.89,,$0.14/g,"Shrimp Crackers, Spicy Flavor",(1),Taiwan,
LaLa Sweet Chili Fish Cracker 100 g,https://www.sayweee.com/en/product/LaLa-Sweet-Chili-Fish-Cracker/85667,$1.69,,,LaLa Sweet Chili Fish Cracker,,Philippines,
Tresbon Premium Cheese Crackers 240 g,https://www.sayweee.com/en/product/Tresbon-Premium-Cheese-Crackers/35383,$3.99,,,Tresbon Premium Cheese Crackers,,Indonesia,Tresbon
"Koloko Pea Crackers, Sour Cream & Onion Flavor 65 g",https://www.sayweee.com/en/product/Koloko-Pea-Crackers--Sour-Cream---Onion-Flavor/42329,$2.29,,$0.03/g,"Koloko Pea Crackers, Sour Cream & Onion Flavor",(2),Taiwan,
KAKA BBQ Fish Flavored Crackers with Salted Egg Yolk Flavor 120 g,https://www.sayweee.com/en/product/KAKA-BBQ-Fish-Flavored-Crackers-with-Salted-Egg-Yolk-Flavor/31673,$6.49,,$0.05/g,KAKA BBQ Fish Flavored Crackers with Salted Egg Yolk Flavor,(8),Taiwan,KAKA
QinQin Prawn Cracker Spicy Flavor 80 g,https://www.sayweee.com/en/product/QinQin-Prawn-Cracker-Spicy-Flavor/48521,$2.49,,$0.03/g,QinQin Prawn Cracker Spicy Flavor,,Mainland China,
"Papatonk Premium Shrimp Crackers, Hot Chili and Lime Flavor 85 g",https://www.sayweee.com/en/product/Papatonk-Premium-Shrimp-Crackers--Hot-Chili-and-Lime-Flavor/50396,$3.99,,$0.04/g,"Papatonk Premium Shrimp Crackers, Hot Chili and Lime Flavor",(1),Indonesia,
Papatonk Premium Shrimp Crackers Unfried  200 g,https://www.sayweee.com/en/product/Papatonk-Premium-Shrimp-Crackers-Unfried-/22768,$5.49,,,Papatonk Premium Shrimp Crackers Unfried,(4),Indonesia,
"Papatonk Premium Shrimp Crackers, Original 80 g",https://www.sayweee.com/en/product/Papatonk-Premium-Shrimp-Crackers--Original/50522,$3.99,,$0.04/g,"Papatonk Premium Shrimp Crackers, Original",(1),Indonesia,
Pea Crackers Iron Plate Beef Flavor  200 g,https://www.sayweee.com/en/product/Pea-Crackers-Iron-Plate-Beef-Flavor-/12363,$5.69,,,Pea Crackers Iron Plate Beef Flavor,(5),Taiwan,
Pea Crackers  Five Spice Stew Flavor  200 g,https://www.sayweee.com/en/product/Pea-Crackers--Five-Spice-Stew-Flavor-/12364,$5.69,,,Pea Crackers  Five Spice Stew Flavor,(5),Taiwan,
Golden Fish Cracker Hot 200 g,https://www.sayweee.com/en/product/Golden-Fish-Cracker-Hot/85682,$3.39,,,Golden Fish Cracker Hot,,Philippines,
"Haldirams Nut Cracker, Spicy Coated Fried Peanuts 400 g",https://www.sayweee.com/en/product/Haldirams-Nut-Cracker--Spicy-Coated-Fried-Peanuts/11875,$4.99,,,"Haldirams Nut Cracker, Spicy Coated Fried Peanuts",(1),India,Haldiram's
Calbee Shrimp Crackers 1 each,https://www.sayweee.com/en/product/Calbee-Shrimp-Crackers/5822,$14.59,,$14.59/each,Calbee Shrimp Crackers,(13),Japan,
"Golden Fish Crackers, Salt and Vinegar Flavor 200 g",https://www.sayweee.com/en/product/Golden-Fish-Crackers--Salt-and-Vinegar-Flavor/21776,$3.69,,,"Golden Fish Crackers, Salt and Vinegar Flavor",,Philippines,Gold Brand
Surasang Korean Cracker Snack 330 g,https://www.sayweee.com/en/product/Surasang-Korean-Cracker-Snack/38567,$3.49,,,Surasang Korean Cracker Snack,(12),South Korea,Surasang
Xiyang Salted Egg Yolk Cracker Seaweed Flavor 300 g,https://www.sayweee.com/en/product/Xiyang-Salted-Egg-Yolk-Cracker-Seaweed-Flavor/84919,$6.69,,,Xiyang Salted Egg Yolk Cracker Seaweed Flavor,(1),Mainland China,
"Glico Cheeza Cheese Crackers, Avocado Flavor  40 g",https://www.sayweee.com/en/product/Glico-Cheeza-Cheese-Crackers--Avocado-Flavor-/18935,$4.59,,$0.11/g,"Glico Cheeza Cheese Crackers, Avocado Flavor",(5),Japan,Glico
Aji Okashi Vegetable Cracker 600 g,https://www.sayweee.com/en/product/Aji-Okashi-Vegetable-Cracker/35066,$5.99,,,Aji Okashi Vegetable Cracker,(1),Mainland China,
Ban Qiu Chinese Yam Cracker 500 g,https://www.sayweee.com/en/product/Ban-Qiu-Chinese-Yam-Cracker/84923,$5.59,,,Ban Qiu Chinese Yam Cracker,,Mainland China,
Saint Peter Ovaltine Nougat Crackers 190 g,https://www.sayweee.com/en/product/Saint-Peter-Ovaltine-Nougat-Crackers/67850,$18.99,,$0.09/g,Saint Peter Ovaltine Nougat Crackers,(24),Taiwan,
"Handmade Nougat Cracker, Green Onion Flavor 12 pcs 180 g",https://www.sayweee.com/en/product/Handmade-Nougat-Cracker--Green-Onion-Flavor-12-pcs/3335,$9.99,,$0.05/g,"Handmade Nougat Cracker, Green Onion Flavor 12 pcs",(2),Taiwan,
Donggang Dried Sakura Shrimp Crackers with Almond 120 g,https://www.sayweee.com/en/product/Donggang-Dried-Sakura-Shrimp-Crackers-with-Almond/75628,$16.99,,$0.14/g,Donggang Dried Sakura Shrimp Crackers with Almond,(2),Taiwan,
Donggang Baked Fish Crackers with Sesame Seeds 160 g,https://www.sayweee.com/en/product/Donggang-Baked-Fish-Crackers-with-Sesame-Seeds/75650,$11.59,,$0.07/g,Donggang Baked Fish Crackers with Sesame Seeds,(10),Taiwan,
Sunflower Butter Cream Chocolate Crackers 250 g,https://www.sayweee.com/en/product/Sunflower-Butter-Cream-Chocolate-Crackers/86775,$3.49,,,Sunflower Butter Cream Chocolate Crackers,,Philippines,
Saint Peter Scallion Nougat Crackers 190 g,https://www.sayweee.com/en/product/Saint-Peter-Scallion-Nougat-Crackers/67873,$18.99,,$0.09/g,Saint Peter Scallion Nougat Crackers,(12),Taiwan,
Papatonk Premium Unfried Shrimp Crackers (35% Shrimp) 500 g,https://www.sayweee.com/en/product/Papatonk-Premium-Unfried-Shrimp-Crackers--35--Shrimp-/87169,$12.49,,,Papatonk Premium Unfried Shrimp Crackers (35% Shrimp),,Indonesia,
Surasang Syrup Coated Rice Senbei 300 g,https://www.sayweee.com/en/product/Surasang-Syrup-Coated-Rice-Senbei/38182,$6.99,50+ Sold,,Surasang Syrup Coated Rice Senbei,(33),Mainland China,Surasang
"Sachima Rice,Classic Egg Flavor  526 g",https://www.sayweee.com/en/product/Sachima-Rice-Classic-Egg-Flavor-/13765,$5.69,1K+ Sold,,"Sachima Rice,Classic Egg Flavor",(145),Mainland China,
Steak Flavor Rice Crisps 210 g,https://www.sayweee.com/en/product/Steak-Flavor-Rice-Crisps/65747,$3.49,1K+ Sold,,Steak Flavor Rice Crisps,(72),Mainland China,
Yuanxian Rice Crust Snack 130 g,https://www.sayweee.com/en/product/Yuanxian-Rice-Crust-Snack/25950,$1.99,1K+ Sold,,Yuanxian Rice Crust Snack,(209),Mainland China,
"Beitian Energy Rice Rolls, Egg Yolk Flavor  180 g",https://www.sayweee.com/en/product/Beitian-Energy-Rice-Rolls--Egg-Yolk-Flavor-/97217,$2.99,"1K+ Sold,14 Left",,"Beitian Energy Rice Rolls, Egg Yolk Flavor",(387),Taiwan,
CJ Bibigo Original Seaweed Crisps with Brown Rice 20 g,https://www.sayweee.com/en/product/CJ-Bibigo-Original-Seaweed-Crisps-with-Brown-Rice/98771,$2.49,700+ Sold,$0.12/g,CJ Bibigo Original Seaweed Crisps with Brown Rice,(68),South Korea,Bibigo
HAITAI Tteokbokki Rice Cake Chips  192 g,https://www.sayweee.com/en/product/HAITAI-Tteokbokki-Rice-Cake-Chips-/11130,$3.99,600+ Sold,,HAITAI Tteokbokki Rice Cake Chips,(16),South Korea,HAITAI
HanZhengXuan Original Rice Cake 200 g,https://www.sayweee.com/en/product/HanZhengXuan-Original-Rice-Cake/97799,$3.49,600+ Sold,,HanZhengXuan Original Rice Cake,(116),Taiwan,
"Yumei Rice Crust, Salted Yolk Flavor 118 g",https://www.sayweee.com/en/product/Yumei-Rice-Crust-Salted-Yolk-Flavor/24198,$3.69,600+ Sold,$0.03/g,"Yumei Rice Crust, Salted Yolk Flavor",(59),Mainland China,YUMEI
"Bestore Egg Yolk Rice Crust, Crab Flavor 75 g",https://www.sayweee.com/en/product/Bestore-Egg-Yolk-Rice-Crust-Crab-Flavor/71733,$2.19,400+ Sold,,"Bestore Egg Yolk Rice Crust, Crab Flavor",(27),Mainland China,
"Likee Rice Crisps, Crab Flavor 96 g",https://www.sayweee.com/en/product/Likee-Rice-Crisps-Crab-Flavor/16869,$2.79,300+ Sold,,"Likee Rice Crisps, Crab Flavor",(63),Mainland China,
Three Squirrels Rice Crust Snack  60 g,https://www.sayweee.com/en/product/Three-Squirrels-Rice-Crust-Snack-/70315,$1.99,300+ Sold,$0.03/g,Three Squirrels Rice Crust Snack,(39),Mainland China,THREE SQUIRRELS
"Ottogi Ppushu Ppushu Noodle Snack, Spicy Rice Cake Flavor 3.18 oz",https://www.sayweee.com/en/product/Ottogi-Ppushu-Ppushu-Noodle-Snack--Spicy-Rice-Cake-Flavor/82773,$0.99,300+ Sold,$0.31/oz,"Ottogi Ppushu Ppushu Noodle Snack, Spicy Rice Cake Flavor",(2),South Korea,Ottogi
MTT Brand Instant Rice Paper Snack 7 oz,https://www.sayweee.com/en/product/MTT-Brand-Instant-Rice-Paper-Snack/84566,$3.29,200+ Sold,$0.47/oz,MTT Brand Instant Rice Paper Snack,(3),Vietnam,
"Huajiao Rice Crust, Spicy Flavor 158 g",https://www.sayweee.com/en/product/Huajiao-Rice-Crust--Spicy-Flavor/30787,$2.49,200+ Sold,,"Huajiao Rice Crust, Spicy Flavor",(9),Mainland China,
Dang Coconut Crunch Thai Rice Chips  3.5 oz,https://www.sayweee.com/en/product/Dang-Coconut-Crunch-Thai-Rice-Chips-/2449,$4.49,200+ Sold,$1.28/oz,Dang Coconut Crunch Thai Rice Chips,(3),Thailand,
"Glutinous Rice Rolls, Assorted Flavors 500 g",https://www.sayweee.com/en/product/Glutinous-Rice-Rolls--Assorted-Flavors/17626,$6.29,200+ Sold,,"Glutinous Rice Rolls, Assorted Flavors",(22),Mainland China,
"Huajiao Rice Crust, Peppercorn Flavor 158 g",https://www.sayweee.com/en/product/Huajiao-Rice-Crust--Peppercorn-Flavor/30848,$2.49,"200+ Sold,1 Left",,"Huajiao Rice Crust, Peppercorn Flavor",(3),Mainland China,
"Hello Kitty Grains Crispy Rice Roll, Egg Yolk Flavor 160 g",https://www.sayweee.com/en/product/Hello-Kitty-Grains-Crispy-Rice-Roll--Egg-Yolk-Flavor/19290,$2.99,100+ Sold,,"Hello Kitty Grains Crispy Rice Roll, Egg Yolk Flavor",(18),Mainland China,
Rice Crust (Spicy Flavor) 80 g,https://www.sayweee.com/en/product/Rice-Crust--Spicy-Flavor-/86025,$2.49,100+ Sold,$0.03/g,Rice Crust (Spicy Flavor),,Mainland China,
Hsin Tung Yang Seaweed Snack with Purple Rice 40 g,https://www.sayweee.com/en/product/Hsin-Tung-Yang-Seaweed-Snack-with-Purple-Rice/30339,$3.39,100+ Sold,$0.08/g,Hsin Tung Yang Seaweed Snack with Purple Rice,(7),Taiwan,HSIN TUNG YANG
TAIYANG Sun Rice Chips Cumin Flavor 50 g,https://www.sayweee.com/en/product/TAIYANG-Sun-Rice-Chips-Cumin-Flavor/61355,$1.49,50+ Sold,,TAIYANG Sun Rice Chips Cumin Flavor,(36),Mainland China,
"Sha Er Ge Coarse Grain Rice Crisps, Scallion Flavor 100 g",https://www.sayweee.com/en/product/Sha-Er-Ge-Coarse-Grain-Rice-Crisps--Scallion-Flavor/48298,$1.89,50+ Sold,,"Sha Er Ge Coarse Grain Rice Crisps, Scallion Flavor",(2),Mainland China,
"Sha Er Ge Coarse Grain Rice Crisps, Spicy Flavor 100 g",https://www.sayweee.com/en/product/Sha-Er-Ge-Coarse-Grain-Rice-Crisps--Spicy-Flavor/48299,$1.99,50+ Sold,,"Sha Er Ge Coarse Grain Rice Crisps, Spicy Flavor",,Mainland China,Sha Er Ge
