Product_Name,Brand,Price,Reviews,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
Roasted Seaweed Sushi Nori ( 10 Sheets ) 1oz,mifeng,2.49,0,Unclear,0,Yami,Seaweed,400,1600,996
Seaweed Crisps Cheese Flavor 30g,master hee's,2.69,19,Unclear,4.6,Yami,Seaweed,400,1600,1076
CJ BIBIGO Seaweed Crisps BBQ 20g,che il jedang,2.29,20,Korea,4,Yami,Seaweed,400,1600,916
CJ BIBIGO Seaweed Crisps Original 20g,che il jedang,2.29,10,Korea,4.2,Yami,Seaweed,25,100,57
Seasoned Seaweed 22.7g,shirakiku,4.59,4,Unclear,4.2,Yami,Seaweed,400,1600,1836
Furikake Seas Rst Seaweed Flakes Seafood 30g,shirakiku,2.19,0,Unclear,0,Yami,Seaweed,400,1600,876
TangChen Dried Seaweed 80g,ocm,5.99,27,Unclear,5,Yami,Seaweed,400,1600,2396
Organic Roasted & Seaweed 4gx10 pack,shirakiku,4.99,29,Japan,4.7,Yami,Seaweed,400,1600,1996
WANGWANG Seaweed with wave flavor Original taste 10g,want want,3.49,1,Unclear,5,Yami,Seaweed,400,1600,1396
Seaweed Pork Floss Egg Roll 100g*1,be & cheery,11.9,0,Unclear,0,Yami,Seaweed,25,100,298
Miso Soup With Chunky Tofu & Seaweed 35.7g,marukome,3.69,9,Japan,4.9,Yami,Seaweed,400,1600,1476
Corn Roll-Japanese Style Grilled Seaweed  100g,pei tien,2.39,6,Taiwan,4.7,Yami,Seaweed,400,1600,956
GGE Seaweed Cracker 80g,weilih,1.89,192,Taiwan,4.6,Yami,Seaweed,400,1600,756
JagaRico Potato Stick Umami Seaweed Flavor 52g,calbee,2.09,140,Unclear,4.7,Yami,Seaweed,400,1600,836
CHIO HEONG YUEN Vegetarian Phoenix Egg Roll With Seaweed 150g,choi heong yuen bakery,8.99,106,Macao,4.7,Yami,Seaweed,400,1600,3596
GINBIS ANIMAL BISCUITS SEAWEED 50g,ginbis,1.69,0,Unclear,0,Yami,Seaweed,400,1600,676
Small Fried Dough Twist Salty Seaweed Flavor 250g,zhongwang,3.29,0,Unclear,0,Yami,Seaweed,400,1600,1316
Japanese Traditional Seaweed Rice Cracker 85g,shirakiku,2.99,53,Japan,3.9,Yami,Seaweed,400,1600,1196
Potato Chips Kyushu Seaweed Flavor 43g,lay's,1.99,8,Unclear,4.8,Yami,Seaweed,400,1600,796
"12 Grain Crispi Roll, Seaweed 180g",pei tien,2.49,0,Unclear,0,Yami,Seaweed,400,1600,996
Seaweed Flour Cake 360g,hsintungyang,3.99,15,Taiwan,3.9,Yami,Seaweed,200,800,798
Csssava Chips Seaweed Flavor 200g,kusuka,2.69,5,Unclear,4.6,Yami,Seaweed,400,1600,1076
Seaweed Egg Roll 80g,kaluokaman,4.99,0,Unclear,0,Yami,Seaweed,25,100,125
Rice Seasoning Roasted Black Seaweed 55g,mishima,5.25,66,Unclear,4.8,Yami,Seaweed,400,1600,2100
Rice Seasoning Sesame and Seaweed Furikake 55g,mishima,5.25,14,Unclear,4.9,Yami,Seaweed,400,1600,2100
Potato Chips Seaweed Flavor 100g,zidi potato,2.99,9,Unclear,4.9,Yami,Seaweed,400,1600,1196
Salt Seaweed Potato Sticks 40g,koikeya,1.69,8,Unclear,4.4,Yami,Seaweed,400,1600,676
?€?Frozen?€?Cooked Cod&Seaweed Dumplings 345g,mr. lee,5.99,1,Unclear,5,Yami,Seaweed,400,1600,2396
Rice Seasoning Wakame Seaweed Furikake 50g,mishima,4.99,2,Japan,5,Yami,Seaweed,400,1600,1996
Konbu Seaweed Soup Stock 35g 7 Packets No Preservatives Added,riken,3.5,8,Unclear,4.6,Yami,Seaweed,400,1600,1400
Agar Seaweed Gelatine Square White 15g,hime,4.29,0,Unclear,0,Yami,Seaweed,400,1600,1716
Potato Chips Salt and Seaweed Mega Size 200g,calbee,4.99,22,Unclear,5,Yami,Seaweed,200,800,998
Koikoya Potato Chips Hot Chili Seaweed Flavor,koikeya,5.29,3,Unclear,5,Yami,Seaweed,400,1600,2116
Salty Seaweed Chips 54g,koikeya,2.49,8,Japan,4,Yami,Seaweed,400,1600,996
SHISYU-ICHI Instant Miso Soup Seaweed Flavor 8bags,shinsyu-ichi,4.29,18,Japan,4.8,Yami,Seaweed,400,1600,1716
Sand Cookies Seaweed Flavor 98g,koobi,3.49,1,Unclear,4,Yami,Seaweed,400,1600,1396
Shrimp Cracker Seaweed Flavor 80g,chinchin,1.99,1,Unclear,4,Yami,Seaweed,200,800,398
Rongnuo Sea Food Spicy & Hot Scallop,rongnuohaishi,4.99,13,Unclear,4.4,Yami,Seaweed,400,1600,1996
Fishsnack Original Flavor Think 56g,north sea,2.69,87,Taiwan,4.4,Yami,Seaweed,400,1600,1076
Fried Dace with Olive Oil 100g,eagle coin,1.99,80,Unclear,4.8,Yami,Seaweed,400,1600,796
Prepared Shredded Squid Sakiika Plain 56.7g,shirakiku,3.59,102,Taiwan,4.5,Yami,Seaweed,400,1600,1436
Spicy Scallop 100g,rongnuohaishi,6.99,2,Unclear,4.5,Yami,Seaweed,400,1600,2796
Hand Shredded Crab Sticks Spicy Flavor 102g,shi zai guo yin,3.29,4,Unclear,4.8,Yami,Seaweed,400,1600,1316
Fishsnack BBQ Flavor Think 56g,north sea,2.69,11,Mainland China,4.8,Yami,Seaweed,400,1600,1076
WANG Fish Cake/Sausage Crab Flavor 10PCS,wang food,5.99,194,Korea,4.1,Yami,Seaweed,400,1600,2396
TONGRONG Spicy Eel Can,tongyeng,2.39,104,Unclear,4.6,Yami,Seaweed,400,1600,956
HSINTUNGYANG Roasted Eel With Soy Bean 100g,hsintungyang,2.89,0,Unclear,0,Yami,Seaweed,25,100,72
Abalone With Assorted Mushroom 780G,hao de zhuang,39.99,1,Unclear,5,Yami,Seaweed,25,100,1000
Ground Fried Salmon Floss 200g,weiyi,8.99,1,Unclear,4,Yami,Seaweed,400,1600,3596
Roasted & Seasoned Laver Hot & Spicy 60g,badaone,3.99,0,Unclear,0,Yami,Seaweed,300,1200,1197
Prepared Shredded Squid Sakiika Plain 226.8g,shirakiku,12.99,20,Japan,4.5,Yami,Seaweed,400,1600,5196
Black Pepper Salmon Bpss 105g,irvins,9.99,0,Unclear,0,Yami,Seaweed,25,100,250
Z Roll Potato Stick Original Flavor 72g,tao kae noi,3.49,34,Unclear,4.8,Yami,Seaweed,400,1600,1396
Roasted Laver 130g,kwangcheonkim,6.89,0,Unclear,0,Yami,Seaweed,400,1600,2756
Peru Squid Honey Lemon Flavor 80g,jinzai,5.99,0,Unclear,0,Yami,Seaweed,25,100,150
Shredded Squid Spicy 56.7g,shirakiku,3.59,48,Japan,4.3,Yami,Seaweed,400,1600,1436
Fragrance Crispy Fish Floss 6.35oz,fragrance,2.99,0,Unclear,0,Yami,Seaweed,400,1600,1196
Sandwich Nori Mix 30g,hanweiduo,4.49,1,Unclear,5,Yami,Seaweed,400,1600,1796
Prepared Shredded Squid Sakiika Smoked 56.7g,shirakiku,3.49,25,Japan,3.8,Yami,Seaweed,400,1600,1396
Peru Squid Original Flavor 80g,jinzai,5.99,0,Unclear,0,Yami,Seaweed,25,100,150
Kabayaki Herring,tahara,3.49,1,Unclear,5,Yami,Seaweed,400,1600,1396
Japanese Miso Sardine Fish Can 100g,nissui,2.29,105,Japan,4.6,Yami,Seaweed,400,1600,916
Shredded Smoked Squid Hot Smoked 57g,shirakiku,3.49,4,Taiwan,3.2,Yami,Seaweed,400,1600,1396
Peru Squid Black Pepper Flavor 80g,jinzai,5.99,1,Unclear,5,Yami,Seaweed,25,100,150
Roasted Laver Sprinkle Shrimp 20g,master hee's,1.99,3,Unclear,5,Yami,Seaweed,400,1600,796
Roasted Laver Sprinkle Original 20g,master hee's,1.99,5,Unclear,5,Yami,Seaweed,400,1600,796
Sailfish Floss 305g,hsintungyang,11.99,23,Taiwan,4.6,Yami,Seaweed,400,1600,4796
Ground Fried Marlin Floss 200g,weiyi,8.99,0,Unclear,0,Yami,Seaweed,400,1600,3596
Fried Dace 6.5 oz,yujiaxiang,3.69,0,Unclear,0,Yami,Seaweed,400,1600,1476
Roasted and Seasoned Green Tea Laver,assi brand,5.99,0,Unclear,0,Yami,Seaweed,300,1200,1797
Dried Squid Super Spicy Flavor 19g,bento,1.99,26,Unclear,4.6,Yami,Seaweed,200,800,398
Ready-to-eat Mackerel Soy Sauce Flavor 150g,ssk sales,3.59,2,Japan,4.5,Yami,Seaweed,400,1600,1436
Prepared Shedded Squid 85g,jane jane,4.89,13,Unclear,4.6,Yami,Seaweed,200,800,978
Shredded Smoked Squid Smoked Spicy Flavor 170g,shirakiku,12.69,6,Japan,3.8,Yami,Seaweed,400,1600,5076
Dried Milkfish Seasoned Slices 150g,donggang,10.99,0,Unclear,0,Yami,Seaweed,400,1600,4396
TONGRONG Rosast Eel Can 100g,tongyeng,2.19,23,Unclear,4.7,Yami,Seaweed,400,1600,876
Home Fish Sausage Vegetable 300g,jinju,2.59,4,Unclear,3.5,Yami,Seaweed,25,100,65
Sushi Nori 25g,hanweiduo,4.59,2,Unclear,5,Yami,Seaweed,400,1600,1836
Roasted Laver Traditional 4g*20,master hee's,11.99,4,Unclear,4,Yami,Seaweed,400,1600,4796
Fermented Soya Bean Croaker 185g,rofeel,3.89,1,Unclear,5,Yami,Seaweed,400,1600,1556
Shredded Squid Smoked 170g,shirakiku,12.99,17,Taiwan,4.3,Yami,Seaweed,400,1600,5196
Dried Squid 57g,takuma,5.99,0,Unclear,0,Yami,Seaweed,400,1600,2396
Dried Fish Floss 180g,hsintungyang,7.69,34,Taiwan,4.7,Yami,Seaweed,400,1600,3076
Ready-to-eat Mackerel Miso Flavor 150g,ssk sales,3.59,4,Japan,4.5,Yami,Seaweed,400,1600,1436
Ground Fried Pollock Fish Floss 150g,weiyi,9.99,0,Unclear,0,Yami,Seaweed,400,1600,3996
Salmon Floss 180g,hsintungyang,7.59,19,Taiwan,4.4,Yami,Seaweed,200,800,1518
Delicious Braised Spicy Squid 180g,de delicious,15.99,0,Unclear,0,Yami,Seaweed,400,1600,6396
Miyako Ajitsuke Bottle Seasoned and Toasted Sea Vegetables 18.4g,takaokaya,3.99,2,Unclear,5,Yami,Seaweed,400,1600,1596
TENGXIN FOODS Srab Sticker Spicy Flavor 300g,haixin,6.99,79,Mainland China,4.2,Yami,Seaweed,400,1600,2796
Roasted Laver Traditional 4g*3,master hee's,2.09,8,Unclear,4.8,Yami,Seaweed,400,1600,836
WANG Fish Cake Cheese Flavor 10pc 340g,wang food,5.69,50,Korea,4,Yami,Seaweed,400,1600,2276
Roasted Laver Sprinkle Shrimp 20g,master hee's,1.99,1,Unclear,4,Yami,Seaweed,400,1600,796
Roasted Laver Spicy 5g*20,master hee's,11.99,5,Unclear,4.6,Yami,Seaweed,400,1600,4796
Littfe Yellow Croaker Fermented Soya Bean 106g,rofeel,3.69,1,Unclear,5,Yami,Seaweed,400,1600,1476
Dried Sakura Shrimp Cracker with Almond 120g,donggang,17.99,1,Unclear,5,Yami,Seaweed,25,100,450
Master Hee's Omega Plus Traditional Roasted Laver 9g*8 bag,master hee's,11.99,4,Unclear,5,Yami,Seaweed,400,1600,4796
Nitsukegai 270g,marumatsu,14.99,0,Unclear,0,Yami,Seaweed,400,1600,5996
Sushi Nori Premium Roasted Sea Vegetables 21g,takaokaya,4.99,0,Unclear,0,Yami,Seaweed,400,1600,1996
Shredded Smoked Squid Spicy Flavor 198g,shirakiku,12.99,45,Japan,4,Yami,Seaweed,400,1600,5196
YES SIR Crispy Dried Shrimp Spicy Flavor 25g,xiaxiansheng,4.39,60,Taiwan,4.5,Yami,Seaweed,400,1600,1756
Roasted Laver Wasabi 4.5g*20,master hee's,11.99,2,Unclear,0,Yami,Seaweed,400,1600,4796
Sushi Nori 50 Sheets,shirakiku,14.99,7,Unclear,5,Yami,Seaweed,400,1600,5996
Dried Shredded Cod with Wasabi 170g,donggang,10.99,1,Unclear,5,Yami,Seaweed,400,1600,4396
Master Hee's Omega Plus Roasted Laver (Wasabi Flavor) 10g*8 bag,master hee's,11.99,1,Unclear,5,Yami,Seaweed,400,1600,4796
Seasoned Whelk 90g,hotei,6.39,9,Japan,4,Yami,Seaweed,200,800,1278
Dried Sakura Diced Shrimp Snacks 150g,donggang,10.99,0,Unclear,0,Yami,Seaweed,400,1600,4396
Dried Seasoned Fish Cracker with Sesame 160g,donggang,10.99,0,Unclear,0,Yami,Seaweed,400,1600,4396
Master Hee's Omega Plus Spicy Roasted Laver 11g*8 bag,master hee's,11.99,7,Unclear,5,Yami,Seaweed,400,1600,4796
Mackerel 150g,ssk sales,3.69,1,Japan,3,Yami,Seaweed,400,1600,1476
seaweed moisturizing mask pack moisturizing and refreshing summer mask skin care products,bisutang,8.8,0,Unclear,0,Yami,Seaweed,200,800,1760
Dried Black Sea Moss Black Seaweed Fat Choy gift box 3oz,president brand,35.99,0,Unclear,0,Yami,Seaweed,400,1600,14396
Dried Black Sea Moss Black Seaweed Fat Choy 28g,president brand,8.99,0,Unclear,0,Yami,Seaweed,400,1600,3596
Twisties Spicy Seaweed Splash 60g,mondelez,4.99,0,Malaysia,0,Yami,Seaweed,400,1600,1996
South American Sea cucumber seaweed  Gift Box,nestlady,99,0,United States,0,Yami,Seaweed,400,1600,39600
Crispy Biscuits Seaweed Flavor 300g,bestore,10.99,3,Unclear,3,Yami,Seaweed,25,100,275
Seaweed Chips 4pc,calbee,15.99,2,Japan,5,Yami,Seaweed,25,100,400
Taste of Mainland China Cuttlefish Cake 454g,taste of mainland china,9.99,0,Unclear,0,Yami,Seaweed,400,1600,3996
Taste of Mainland China Seafood Combo 340g,taste of mainland china,10.99,0,Unclear,0,Yami,Seaweed,400,1600,4396
Taste of Mainland China Fish Sausage with Cheese 168g,taste of mainland china,7.49,0,Unclear,0,Yami,Seaweed,400,1600,2996
Xlseafood Japan Red ganoderma 2 pc pack,xlseafood,11.99,0,Japan,0,Yami,Seaweed,400,1600,4796
Taste of Mainland China Frozen Bean Curd 385g,taste of mainland china,3.99,0,Unclear,0,Yami,Seaweed,400,1600,1596
Crawfish Spicy Fish-shaped Frozen Surimi Cake 150g,taste of mainland china,7.59,0,Unclear,0,Yami,Seaweed,400,1600,3036
Xlseafood dry vileplume 0.5lb,xlseafood,11.99,0,Mainland China,0,Yami,Seaweed,400,1600,4796
Taste of Mainland China Cod-flavored Frozen Surimi Cake 160g,taste of mainland china,6.59,0,Unclear,0,Yami,Seaweed,400,1600,2636
Baby Squid Seafood Instant Spicy Flavor 160g,bestore,11.99,1,Unclear,5,Yami,Seaweed,25,100,300
Taste of Mainland China Fish Sausage with Fish Roe & Cuttlefish 168g,taste of mainland china,7.49,0,Unclear,0,Yami,Seaweed,400,1600,2996
Little Fish Spicy Taste 120g,bestore,6.99,0,Unclear,0,Yami,Seaweed,200,800,1398
[Mainland China Direct Mail] Baicao Flavour-Spicy Aberdeen Xiaoyu Dried Seafood Snacks 105g,be & cheery,11.9,0,Unclear,0,Yami,Seaweed,25,100,298
Fish Ball Spicy Flavor 100g,bestore,6.99,0,Unclear,0,Yami,Seaweed,200,800,1398
Hot plate squid strips 80g*1,be & cheery,11.9,0,Unclear,0,Yami,Seaweed,25,100,298
President Broth Instant Abalone Canned K6H,xlseafood,54.99,2,United States,5,Yami,Seaweed,400,1600,21996
Grilled Squid Silk Spicy Flavor 60g,bestore,6.99,1,Unclear,5,Yami,Seaweed,200,800,1398
Frozen Squid Tentacles 285g,taste of mainland china,4.99,0,Unclear,0,Yami,Seaweed,400,1600,1996
Frozen Kung Fu Tilapia Fillets 250g,taste of mainland china,9.99,2,Unclear,5,Yami,Seaweed,400,1600,3996
LYFEN Japanese Seed25 Preserved Plum Candied Fruit 118g,yifen,7.99,0,Unclear,0,Yami,Seaweed,400,1600,3196
Captain Jack Crawfish Spicy 908g,captain jack,12.99,2,Unclear,3,Yami,Seaweed,100,400,1299
LIANG PIN PU ZI sesame seeds With Filling Sea Sedge 35g,bestore,9.99,1,Unclear,5,Yami,Seaweed,200,800,1998
Spicy Cajun Louisiana Wholeboiled Crawfish 907g,taste of mainland china,12.99,0,Unclear,0,Yami,Seaweed,400,1600,5196
Garlic Louisiana Wholeboiled Crawfish 907g,taste of mainland china,12.99,0,Unclear,0,Yami,Seaweed,400,1600,5196
Seafood Instant Jinpian Fish Spicy Flavor 80g,bestore,6.99,1,Unclear,5,Yami,Seaweed,200,800,1398
Shrimp Fish Cake Spicy Flavor 92g,bestore,7.99,0,Unclear,0,Yami,Seaweed,200,800,1598
LYFEN Fish Seed Egg 108g,yifen,6.99,1,Unclear,5,Yami,Seaweed,400,1600,2796
Fortune Pack with Fish Roe 145g,taste of mainland china,6.99,0,Unclear,0,Yami,Seaweed,400,1600,2796
Kung Fu Snakehead Fish fillet 250g,taste of mainland china,5.5,0,Unclear,0,Yami,Seaweed,400,1600,2200
JACK& KING'S Spicy Frog Legs 400g,taste of mainland china,11.99,1,Unclear,5,Yami,Seaweed,400,1600,4796
President Braised Instant Abalone Canned K5H,xlseafood,58.99,1,United States,4,Yami,Seaweed,400,1600,23596
[Mainland China Direct Mail] BE&CHEERY-Shredded Crab Flavor Spicy Stick Crab Stick and Crab Meat Stick Seafood Snacks 120g,be & cheery,8.9,0,Unclear,0,Yami,Seaweed,200,800,1780
Sun Dried Wild Caught Canada Newfoundland Orange-foot Sea Cucumber Gonad Flower AAA Grade  8oz 227g,xlseafood,39.99,0,Canada,0,Yami,Seaweed,400,1600,15996
Frozen Squid Mix 285g,taste of mainland china,4.99,0,Unclear,0,Yami,Seaweed,400,1600,1996
Squid Barbecue Flavor 90g,bestore,13.99,1,Unclear,3,Yami,Seaweed,25,100,350
JACK& KING'S Frozen Garlic Abalone with Vermicelli 200g,taste of mainland china,12.99,0,Mainland China,0,Yami,Seaweed,400,1600,5196
President Braised Instant Abalone Canned K10H,xlseafood,49.99,1,United States,5,Yami,Seaweed,400,1600,19996
Scallop Spicy Taste 45g,bestore,12.99,3,Unclear,3.3,Yami,Seaweed,25,100,325
Sesame Nori  35g,bestore,5.99,3,Unclear,5,Yami,Seaweed,200,800,1198
JACK& KING'S Pickled Spicy Fish Head (BAG) 635g,taste of mainland china,14.9,12,Mainland China,4.8,Yami,Seaweed,400,1600,5960
Barbecue Small Yellow Croaker 100g,bestore,7.99,1,Unclear,1,Yami,Seaweed,200,800,1598
Crispy yellow croaker spicy flavor 100g*1,be & cheery,11.9,0,Unclear,0,Yami,Seaweed,25,100,298
Japan Hokkaido Sun Dried AA Conpoy P400,xlseafood,49.99,1,Japan,5,Yami,Seaweed,400,1600,19996
Deep Sea Fish Intestine 108g,bestore,6.99,0,Unclear,0,Yami,Seaweed,200,800,1398
Taste of Mainland China Fishcurd Original 200g,taste of mainland china,9.99,0,Unclear,0,Yami,Seaweed,400,1600,3996
Catfish Fillet with Pickled Mustard Green 350g,taste of mainland china,8.99,4,Unclear,3.8,Yami,Seaweed,400,1600,3596
Tilapia Fillet Sliced  340g,taste of mainland china,9.99,0,Unclear,0,Yami,Seaweed,400,1600,3996
Fish Stick Crab Flavor 90g,bestore,6.99,3,Unclear,5,Yami,Seaweed,200,800,1398
BBQ Squid Cube(Skin on) 600g,taste of mainland china,7.99,0,Unclear,0,Yami,Seaweed,400,1600,3196
Captain Jack Greenland Hailbut Steaks 8/11oz,captain jack,12.49,0,Unclear,0,Yami,Seaweed,25,100,312
TOFU POCKET WITH SHRIMP 150g,taste of mainland china,6.99,0,Unclear,0,Yami,Seaweed,400,1600,2796
Tomato Flavor Fishcurd 450g,taste of mainland china,9.99,1,Unclear,5,Yami,Seaweed,400,1600,3996
Taste of Mainland China Fishcurd Original 200g,taste of mainland china,9.99,0,Unclear,0,Yami,Seaweed,400,1600,3996
XLSEAFOOD Sun Dried South Africa Sea Conch meat AAAA Grade 227g,xlseafood,39.99,0,Unclear,0,Yami,Seaweed,400,1600,15996
JACK& KING'S Tilapia Fillet with Pickled Veg & Chili 500g,taste of mainland china,10,1,Unclear,5,Yami,Seaweed,400,1600,4000
JACK&KING Crawfish Garlic 908g,jack&king?€?s food,12.99,4,Mainland China,4,Yami,Seaweed,25,100,325
[Mainland China Direct Mail] Baicao Flavor-Shredded Squid Strips Seafood Snacks 80g,be & cheery,11.9,0,Unclear,0,Yami,Seaweed,25,100,298
JACK& KING'S Tilapia Fillets Sliced  340g,taste of mainland china,9.99,0,Mainland China,0,Yami,Seaweed,400,1600,3996
Cod Intestines Thick and Cheese Flavored Cod Intestines 90g*1,be & cheery,12.9,0,Unclear,0,Yami,Seaweed,25,100,323
Frozen Squid Cube (skin on) 285g,taste of mainland china,4.49,0,Unclear,0,Yami,Seaweed,400,1600,1796
Captain Jack Frozen Ribbon Fish Roll 6/8pcs 250g,captain jack,9.99,0,Unclear,0,Yami,Seaweed,200,800,1998
TOFU POCKT WITH LOBSTER 145g,taste of mainland china,6.99,0,Unclear,0,Yami,Seaweed,400,1600,2796
JACK& KING'S Cooked Clam,taste of mainland china,5.99,1,Mainland China,5,Yami,Seaweed,400,1600,2396
Frozen Cooked Abalone Meat 6pcs 100g,taste of mainland china,10.49,0,Unclear,0,Yami,Seaweed,400,1600,4196
Spicy Hot Squid 400g,taste of mainland china,9.49,2,Unclear,5,Yami,Seaweed,400,1600,3796
Pickled Fish Curd 450g,taste of mainland china,9.99,1,Unclear,5,Yami,Seaweed,400,1600,3996
Taste of Mainland China Spicy Cooked Crawfish Tail 250g,taste of mainland china,12.99,0,Unclear,0,Yami,Seaweed,400,1600,5196
Cooked Crawfish Tail With Spicy Sauce Bag  18.6oz,taste of mainland china,10.99,3,Unclear,5,Yami,Seaweed,400,1600,4396
Captain Jack Greenland Halibut Head 500-700g,captain jack,11.99,0,Unclear,0,Yami,Seaweed,25,100,300
XLSeafood Malaysia Nature Honey Rock Sugar 227g,xlseafood,29.99,0,Malaysia,0,Yami,Seaweed,400,1600,11996
Spicy Louisiana Wholeboiled Crawfish 907g,taste of mainland china,12.99,1,Unclear,3,Yami,Seaweed,400,1600,5196
Taste of Mainland China Spicy Cooked Clam,jack&king?€?s food,7.99,1,Unclear,0,Yami,Seaweed,25,100,200
JACK& KING'S  Spicy crawfish tail Eight Boxes,jack&king?€?s food,95.99,0,Mainland China,0,Yami,Seaweed,400,1600,38396
JACK& KING'S Garlic Cooked Crawfish Tail,jack&king?€?s food,11.99,2,Mainland China,4,Yami,Seaweed,25,100,300
Fresh Pepper Squid 250g,taste of mainland china,8.99,0,Unclear,0,Yami,Seaweed,400,1600,3596
BBQ Squid Wing Carving 500g,taste of mainland china,13.49,0,Unclear,0,Yami,Seaweed,400,1600,5396
JACK& KING'S Spicy Squid 280g,taste of mainland china,9.99,1,Mainland China,4,Yami,Seaweed,400,1600,3996
Tempura Seaweed BBQ Flavor 40g,four seas,2.89,32,Mainland China,4.4,Yami,Seaweed,200,800,578
YES SIR Crispy dried Crab-Seaweed wasabi 25g,xiaxiansheng,3.99,22,Unclear,4.7,Yami,Seaweed,400,1600,1596
Roasted Seaweed Snack Green Tea Flavor 12pc 60g,jayone,5.99,12,Unclear,4.8,Yami,Seaweed,400,1600,2396
Seaweed Tempura Snack Sea Salt Flavor 30g,sea's gift,3.99,1,Korea,5,Yami,Seaweed,400,1600,1596
Tempura Seaweed Tomato Flavor 40g,four seas,2.89,35,Mainland China,3.9,Yami,Seaweed,200,800,578
Hidaka Dried Seaweed(Mehijiki)  20g,other brands,1.79,2,Unclear,4,Yami,Seaweed,400,1600,716
Crispy Seaweed Pad Thai Flavor 32g,tao kae noi,1.99,7,Thailand,3.9,Yami,Seaweed,400,1600,796
Tempura Seaweed Wasabi Flavor 40g,four seas,2.89,8,Mainland China,4.2,Yami,Seaweed,400,1600,1156
Roasted & Seasoned Seaweed 80g,jayone,3.69,4,Unclear,4.8,Yami,Seaweed,25,100,92
Seaweed Crisps Cheese Flavor 30g,magie pop,2.09,4,Unclear,4.8,Yami,Seaweed,400,1600,836
Seaweed Crisps Wasabi Flavor 30g,magie pop,2.09,2,Unclear,5,Yami,Seaweed,400,1600,836
Seaweed Hot & Spicy Flavor 2.8g,four seas,0.99,9,Mainland China,4,Yami,Seaweed,400,1600,396
Roadted Seaweed Yaki Nori 25g,yamatoku,2.59,6,Unclear,3.5,Yami,Seaweed,400,1600,1036
Seaweed Crisps Hot&Spicy Flavor 30g,magie pop,2.09,3,Unclear,4.7,Yami,Seaweed,400,1600,836
Seaweed Tempura Snack Sriracha Flavor 29g,sea's gift,3.99,2,Korea,4,Yami,Seaweed,400,1600,1596
Big Roll Grilled Seaweed Roll Original Flavor 9pc,tao kae noi,2.99,340,Thailand,4.7,Yami,Seaweed,400,1600,1196
Dried Seaweed Knot 30g,spring farm,1.99,96,Mainland China,4.8,Yami,Seaweed,400,1600,796
Dried Seaweed Slice 30g,spring farm,1.86,23,Mainland China,4.9,Yami,Seaweed,400,1600,744
Big Roll Grilled Seaweed Roll Spicy Flavor 9pc,tao kae noi,2.99,303,Thailand,4.7,Yami,Seaweed,400,1600,1196
